ParsedDate,States,Regions,Actual,Predicted,Absolute_Error,Percentage_Error
2020-05-17,Tripura,NER,3.4,5.3750935,1.975093460083008,58.09098412008847
2020-05-18,Tripura,NER,3.5,3.840678,0.34067797660827637,9.733656474522181
2020-05-19,Tripura,NER,3.1,3.840678,0.7406779766082763,23.892837955105687
2020-05-20,Tripura,NER,3.6,3.7665224,0.1665224075317382,4.625622431437172
2020-05-21,Tripura,NER,3.7,4.0466666,0.34666662216186506,9.369368166536892
2020-05-22,Tripura,NER,3.4,3.90165,0.5016499519348145,14.754410351023958
2020-05-23,Tripura,NER,3.4,3.6016486,0.20164856910705575,5.930840267854581
2020-06-01,Tripura,NER,2.6,4.833682,2.233682060241699,85.91084847083458
2020-06-02,Tripura,NER,3.4,3.3640933,0.03590669631957999,1.0560793035170586
2020-06-03,Tripura,NER,3.3,3.4632277,0.1632277488708498,4.946295420328782
2020-06-04,Tripura,NER,3.4,3.6413481,0.24134812355041513,7.098474222071033
2020-06-05,Tripura,NER,3.9,3.3501227,0.5498773097991942,14.099418199979342
2020-07-01,Tripura,NER,3.7,4.2469497,0.5469496726989744,14.782423586458767
2020-07-02,Tripura,NER,3.5,4.1710286,0.6710286140441895,19.17224611554827
2020-07-03,Tripura,NER,4.7,3.5798042,1.1201958179473879,23.833953573348676
2020-07-04,Tripura,NER,5.0,4.4354815,0.5645184516906738,11.290369033813477
2020-07-05,Tripura,NER,5.2,4.663112,0.536887836456299,10.324766085698057
2020-08-01,Tripura,NER,5.2,5.3802714,0.18027143478393537,3.4667583612295263
2020-08-02,Tripura,NER,5.2,5.418217,0.21821718215942365,4.196484272296608
2020-08-03,Tripura,NER,4.9,5.5125895,0.6125894546508786,12.50182560511997
2020-08-04,Tripura,NER,4.8,4.987756,0.18775577545166033,3.911578655242924
2020-08-05,Tripura,NER,3.5,4.9136,1.413599967956543,40.38857051304409
2020-09-01,Tripura,NER,3.4,3.866501,0.4665010929107667,13.720620379728432
2020-09-02,Tripura,NER,3.5,3.8302915,0.3302915096282959,9.43690027509417
2020-09-03,Tripura,NER,3.5,3.8302915,0.3302915096282959,9.43690027509417
2020-09-04,Tripura,NER,3.6,3.8100755,0.21007552146911612,5.835431151919892
2020-09-05,Tripura,NER,3.6,4.1100745,0.5100745201110839,14.16873666975233
2020-10-01,Tripura,NER,3.4,3.9126115,0.512611484527588,15.076808368458469
2020-10-02,Tripura,NER,5.3,3.63034,1.669659900665283,31.503016993684586
2020-10-03,Tripura,NER,4.8,5.238482,0.4384819984436037,9.135041634241745
2020-10-04,Tripura,NER,5.0,4.7136483,0.28635168075561523,5.727033615112305
2020-10-05,Tripura,NER,5.1,4.8080206,0.2919794082641598,5.725086436552154
2020-11-01,Tripura,NER,5.6,4.158191,1.4418087959289547,25.746585641588478
2020-11-02,Tripura,NER,5.2,5.0432334,0.15676660537719744,3.0147424110999506
2020-11-03,Tripura,NER,4.3,5.0432334,0.7432333946228029,17.28449754936751
2020-11-04,Tripura,NER,2.6,3.927269,1.3272689819335937,51.04880699744591
2020-11-05,Tripura,NER,2.4,2.8716161,0.4716161251068116,19.650671879450485
2020-12-01,Tripura,NER,2.4,2.7417853,0.34178528785705575,14.241053660710657
2020-12-02,Tripura,NER,3.3,2.7055757,0.5944242954254149,18.012857437133782
2020-12-03,Tripura,NER,3.6,3.6071255,0.007125520706176669,0.1979311307271297
2020-12-04,Tripura,NER,3.3,4.0650325,0.765032482147217,23.182802489309605
2020-12-05,Tripura,NER,3.3,3.7650325,0.4650325298309328,14.0918948433616
2020-02-28,UP,NR,424.5,431.2528,6.7528076171875,1.5907674009864547
2020-02-29,UP,NR,414.8,424.50272,9.702716064453114,2.3391311630793425
2020-03-01,UP,NR,294.0,301.73953,7.739532470703125,2.632494037654124
2020-03-02,UP,NR,292.3,275.76547,16.534527587890636,5.656697772114484
2020-03-03,UP,NR,269.2,281.26352,12.063519287109386,4.481247877826667
2020-03-04,UP,NR,276.6,281.92807,5.328070068359352,1.926272620520373
2020-03-05,UP,NR,295.1,282.03708,13.062921142578148,4.426608316698796
2020-03-13,UP,NR,288.3,297.19287,8.892871093749989,3.084589349202216
2020-03-14,UP,NR,288.0,278.87726,9.12274169921875,3.167618645562066
2020-03-15,UP,NR,403.0,311.81906,91.18093872070312,22.625543106874225
2020-03-16,UP,NR,364.9,397.9844,33.08440551757815,9.066704718437421
2020-03-17,UP,NR,377.9,362.71088,15.189123535156227,4.01934996961001
2020-03-18,UP,NR,368.4,378.042,9.641992187500023,2.61726172299132
2020-03-19,UP,NR,325.6,364.7617,39.16168823242185,12.027545525928087
2020-03-20,UP,NR,318.3,324.12463,5.824633789062489,1.8299195064600968
2020-03-21,UP,NR,313.4,318.19846,4.798455810546898,1.5310963020251749
2020-03-22,UP,NR,236.8,305.71002,68.91002197265624,29.1005160357501
2020-03-23,UP,NR,241.4,246.67206,5.272058105468744,2.183951162166008
2020-03-24,UP,NR,249.0,244.47221,4.5277862548828125,1.8183880541698043
2020-03-25,UP,NR,248.0,259.00748,11.007476806640625,4.4384987123550905
2020-03-26,UP,NR,252.4,259.833,7.433007812499994,2.9449317799128347
2020-03-27,UP,NR,260.3,265.4731,5.173114013671864,1.9873661212723257
2020-03-28,UP,NR,265.9,276.25647,10.356469726562523,3.894873909952058
2020-03-29,UP,NR,274.4,298.38425,23.984246826171898,8.740614732569934
2020-03-30,UP,NR,270.5,296.143,25.64300537109375,9.479854111310074
2020-03-31,UP,NR,272.9,294.7327,21.832696533203148,8.00025523385971
2020-04-01,UP,NR,265.5,283.42368,17.923675537109375,6.7509135732992
2020-04-02,UP,NR,265.7,285.83408,20.134075927734386,7.577747808706958
2020-04-03,UP,NR,270.7,294.4002,23.70020751953126,8.755156084052922
2020-04-04,UP,NR,260.4,273.38522,12.985223388671898,4.986644926525307
2020-04-05,UP,NR,247.7,264.59476,16.894757080078136,6.820652838142164
2020-04-13,UP,NR,252.8,258.56058,5.760577392578114,2.2787094116210893
2020-04-14,UP,NR,258.1,263.65094,5.550939941406227,2.1506935069377087
2020-04-15,UP,NR,262.7,267.68002,4.980023193359386,1.8957073442555716
2020-04-16,UP,NR,269.8,270.2735,0.47349853515623863,0.17549982770802022
2020-04-17,UP,NR,267.3,281.2147,13.914691162109364,5.205645777070469
2020-04-18,UP,NR,273.1,289.39346,16.293463134765602,5.966116124044526
2020-04-19,UP,NR,268.0,290.99277,22.992767333984375,8.579390796262826
2020-04-20,UP,NR,274.7,293.1199,18.419903564453136,6.705461799946537
2020-04-21,UP,NR,259.3,304.4489,45.14891357421874,17.411844803015324
2020-04-22,UP,NR,221.2,288.41788,67.21787719726564,30.387828751024248
2020-04-23,UP,NR,231.0,244.03058,13.03057861328125,5.640943122632576
2020-04-24,UP,NR,248.0,244.5497,3.4503021240234375,1.3912508564610635
2020-04-25,UP,NR,252.2,261.26392,9.063916015625011,3.5939397365682044
2020-04-26,UP,NR,412.6,267.40012,145.19988403320315,35.19144062850294
2020-04-27,UP,NR,444.2,400.4942,43.70579833984374,9.839216195372297
2020-04-28,UP,NR,471.8,432.8302,38.96979980468751,8.259813438890951
2020-04-29,UP,NR,431.1,448.96994,17.869940185546852,4.145196053246776
2020-04-30,UP,NR,381.6,415.12463,33.52463378906248,8.785281391263752
2020-05-01,UP,NR,433.9,359.8013,74.09869995117185,17.07736804590271
2020-05-02,UP,NR,443.4,427.58856,15.811437988281227,3.5659535381779945
2020-05-03,UP,NR,282.8,300.2486,17.44859619140624,6.169942076169108
2020-05-04,UP,NR,280.0,263.22238,16.777618408203125,5.992006574358259
2020-05-05,UP,NR,260.8,263.2828,2.4828063964843636,0.9519963176703847
2020-05-13,UP,NR,269.3,272.19968,2.8996765136718636,1.0767458275796002
2020-05-14,UP,NR,257.6,281.28693,23.686926269531227,9.19523535307889
2020-05-15,UP,NR,300.3,273.21915,27.080853271484386,9.017933157337458
2020-05-16,UP,NR,316.6,311.09668,5.503320312500023,1.738256573752376
2020-05-17,UP,NR,283.5,345.81372,62.313720703125,21.98014839616402
2020-05-18,UP,NR,287.4,313.16898,25.768975830078148,8.966240720277714
2020-05-19,UP,NR,290.9,292.5992,1.6992126464843977,0.5841226010602949
2020-05-20,UP,NR,292.0,286.8614,5.13861083984375,1.759798232823202
2020-05-21,UP,NR,295.5,290.02182,5.478179931640625,1.8538679971711083
2020-05-22,UP,NR,295.4,298.76465,3.3646484375000227,1.1390143661137517
2020-05-23,UP,NR,286.3,297.6459,11.345904541015614,3.9629425571133825
2020-06-01,UP,NR,240.5,291.01862,50.51861572265625,21.00566142314189
2020-06-02,UP,NR,239.9,250.16885,10.26885375976562,4.280472596817682
2020-06-03,UP,NR,245.0,249.21672,4.2167205810546875,1.7211104412468112
2020-06-04,UP,NR,250.4,258.43326,8.03325805664062,3.2081701504155826
2020-06-05,UP,NR,249.4,260.2166,10.816613769531244,4.337054438464813
2020-07-01,UP,NR,248.3,258.06238,9.762377929687489,3.9316866410340268
2020-07-02,UP,NR,242.3,259.5443,17.24431152343749,7.116925927956041
2020-07-03,UP,NR,425.6,255.34453,170.25547180175784,40.0036352917664
2020-07-04,UP,NR,434.0,426.53696,7.463043212890625,1.719595210343462
2020-07-05,UP,NR,414.1,431.39728,17.297277832031227,4.177077476945478
2020-08-01,UP,NR,439.6,398.45645,41.1435485839844,9.359314964509643
2020-08-02,UP,NR,435.0,429.6611,5.338897705078125,1.227332805765086
2020-08-03,UP,NR,430.1,431.6462,1.5462097167968523,0.35950005040615024
2020-08-04,UP,NR,423.8,426.23447,2.4344665527343636,0.5744376009283538
2020-08-05,UP,NR,250.8,302.79272,51.99272460937499,20.730751439144733
2020-09-01,UP,NR,257.1,236.39146,20.708535766601585,8.054661908440911
2020-09-02,UP,NR,250.0,267.24518,17.24517822265625,6.8980712890625
2020-09-03,UP,NR,230.3,260.86218,30.56218261718749,13.27059601267368
2020-09-04,UP,NR,209.5,251.01482,41.51481628417969,19.816141424429446
2020-09-05,UP,NR,218.8,224.19037,5.390368652343739,2.4636054169761143
2020-10-01,UP,NR,232.1,243.43741,11.33740844726563,4.884708508085149
2020-10-02,UP,NR,454.3,267.2184,187.0815856933594,41.18018615306171
2020-10-03,UP,NR,441.3,453.19092,11.890917968749989,2.6945202739066367
2020-10-04,UP,NR,433.9,433.98883,0.08883056640627274,0.02047258963039243
2020-10-05,UP,NR,441.2,434.05615,7.143847656249989,1.6191857788417925
2020-11-01,UP,NR,403.0,426.46268,23.462677001953125,5.82200421884693
2020-11-02,UP,NR,364.9,390.47015,25.570153808593773,7.007441438364969
2020-11-03,UP,NR,377.9,356.11368,21.786322021484352,5.765102413729652
2020-11-04,UP,NR,311.1,296.65402,14.445977783203148,4.643515841595354
2020-11-05,UP,NR,320.1,293.39578,26.704217529296898,8.342460958855638
2020-12-01,UP,NR,322.8,309.3631,13.436901855468761,4.1626090010745855
2020-12-02,UP,NR,331.4,313.74536,17.654638671874977,5.327289882883216
2020-12-03,UP,NR,336.7,335.31674,1.3832580566406136,0.41082805365031594
2020-12-04,UP,NR,334.6,330.11154,4.488458251953148,1.3414400035723693
2020-12-05,UP,NR,287.3,329.11798,41.81798095703124,14.55551025305647
2020-02-28,Uttarakhand,NR,43.0,40.075104,2.924896240234375,6.802084279614825
2020-02-29,Uttarakhand,NR,40.7,42.47935,1.779351043701169,4.371869886243658
2020-03-01,Uttarakhand,NR,40.4,40.36035,0.03964843749999858,0.09813969678217471
2020-03-02,Uttarakhand,NR,40.3,40.34591,0.04590911865234659,0.11391840856661688
2020-03-03,Uttarakhand,NR,40.1,40.34591,0.24590911865234233,0.6132396973873873
2020-03-04,Uttarakhand,NR,38.0,40.84,2.8400001525878906,7.473684612073396
2020-03-05,Uttarakhand,NR,40.1,38.349728,1.750272369384767,4.364769000959519
2020-03-13,Uttarakhand,NR,40.7,38.486656,2.213343811035159,5.438191181904568
2020-03-14,Uttarakhand,NR,37.2,38.6076,1.4076011657714815,3.7838741015362403
2020-03-15,Uttarakhand,NR,45.1,37.485977,7.614022827148439,16.882533984808067
2020-03-16,Uttarakhand,NR,44.2,42.768833,1.4311668395996122,3.237934026243466
2020-03-17,Uttarakhand,NR,42.2,41.981422,0.2185775756835966,0.5179563404824563
2020-03-18,Uttarakhand,NR,43.9,40.697315,3.2026847839355455,7.295409530604887
2020-03-19,Uttarakhand,NR,41.9,41.794712,0.10528793334960795,0.25128385047639135
2020-03-20,Uttarakhand,NR,43.9,40.324764,3.575235748291014,8.144044984717572
2020-03-21,Uttarakhand,NR,40.3,41.402306,1.1023056030273466,2.7352496353035898
2020-03-22,Uttarakhand,NR,18.4,39.76238,21.362378692626955,116.09988419905955
2020-03-23,Uttarakhand,NR,18.5,20.376028,1.876028060913086,10.140692221151816
2020-03-24,Uttarakhand,NR,19.1,19.413345,0.3133453369140611,1.640551502167859
2020-03-25,Uttarakhand,NR,19.5,20.806498,1.306497573852539,6.699987558218148
2020-03-26,Uttarakhand,NR,19.7,19.903883,0.2038829803466804,1.0349389865313725
2020-03-27,Uttarakhand,NR,20.3,19.966312,0.3336875915527351,1.643781239176035
2020-03-28,Uttarakhand,NR,20.1,26.468819,6.36881866455078,31.685664997765073
2020-03-29,Uttarakhand,NR,32.6,25.040796,7.559203720092775,23.187741472677224
2020-03-30,Uttarakhand,NR,34.4,32.66992,1.7300781249999986,5.029296874999996
2020-03-31,Uttarakhand,NR,34.2,37.600224,3.400223541259763,9.942174097250769
2020-04-01,Uttarakhand,NR,34.8,34.865063,0.06506271362304972,0.18696182075589002
2020-04-02,Uttarakhand,NR,34.0,35.04347,1.0434684753417969,3.069024927475873
2020-04-03,Uttarakhand,NR,34.5,34.9566,0.4566001892089844,1.323478809301404
2020-04-04,Uttarakhand,NR,31.5,34.9566,3.4566001892089844,10.973333933996777
2020-04-05,Uttarakhand,NR,33.6,31.700777,1.8992229461669936,5.6524492445446235
2020-04-13,Uttarakhand,NR,34.6,32.667816,1.9321838378906264,5.584346352285047
2020-04-14,Uttarakhand,NR,35.8,34.554707,1.245293426513669,3.47847325841807
2020-04-15,Uttarakhand,NR,36.4,34.179626,2.2203735351562486,6.0999272943852985
2020-04-16,Uttarakhand,NR,36.8,35.874527,0.9254730224609347,2.514872343643844
2020-04-17,Uttarakhand,NR,35.7,35.822536,0.12253646850585653,0.34323940757943
2020-04-18,Uttarakhand,NR,33.4,35.654087,2.254087066650392,6.748763672605965
2020-04-19,Uttarakhand,NR,38.1,34.130432,3.9695678710937514,10.418813309957352
2020-04-20,Uttarakhand,NR,38.7,37.97208,0.7279197692871122,1.8809296364008066
2020-04-21,Uttarakhand,NR,39.8,38.29718,1.5028198242187472,3.775929206579767
2020-04-22,Uttarakhand,NR,37.1,40.066196,2.966196441650389,7.995138656739593
2020-04-23,Uttarakhand,NR,33.6,37.40559,3.8055900573730455,11.326160885038826
2020-04-24,Uttarakhand,NR,39.2,33.85632,5.3436805725097685,13.63183819517798
2020-04-25,Uttarakhand,NR,36.4,38.116573,1.7165733337402358,4.71586080697867
2020-04-26,Uttarakhand,NR,45.8,37.40962,8.39038162231445,18.319610529070854
2020-04-27,Uttarakhand,NR,46.6,43.30129,3.2987113952636733,7.078779818162388
2020-04-28,Uttarakhand,NR,47.5,43.399273,4.100727081298828,8.633109644839639
2020-04-29,Uttarakhand,NR,42.1,46.302425,4.202425384521483,9.982008039243427
2020-04-30,Uttarakhand,NR,41.9,41.332882,0.5671180725097642,1.3535037530065972
2020-05-01,Uttarakhand,NR,46.1,41.130833,4.969167327880861,10.779104832713363
2020-05-02,Uttarakhand,NR,42.7,44.037563,1.3375633239746065,3.1324668008772982
2020-05-03,Uttarakhand,NR,21.2,41.44037,20.24036865234375,95.47343703935732
2020-05-04,Uttarakhand,NR,22.3,25.15186,2.851859283447265,12.788606652229886
2020-05-05,Uttarakhand,NR,25.3,25.61216,0.31215972900390554,1.2338329209640535
2020-05-13,Uttarakhand,NR,25.3,27.928526,2.6285259246826165,10.389430532342358
2020-05-14,Uttarakhand,NR,22.7,28.058718,5.3587177276611335,23.606686024938913
2020-05-15,Uttarakhand,NR,26.5,27.589945,1.089944839477539,4.112999394254865
2020-05-16,Uttarakhand,NR,28.0,28.746157,0.7461566925048828,2.6648453303745816
2020-05-17,Uttarakhand,NR,38.3,32.489964,5.8100364685058565,15.16980801176464
2020-05-18,Uttarakhand,NR,39.3,38.221848,1.0781524658203097,2.743390498270508
2020-05-19,Uttarakhand,NR,39.3,39.107304,0.19269638061523153,0.49032157917361713
2020-05-20,Uttarakhand,NR,39.4,39.03315,0.36685028076171733,0.9310920831515669
2020-05-21,Uttarakhand,NR,40.1,37.731968,2.368032073974611,5.905316892704765
2020-05-22,Uttarakhand,NR,39.2,38.50111,0.698889923095706,1.782882456876801
2020-05-23,Uttarakhand,NR,35.6,36.924038,1.324037933349608,3.719207677948337
2020-06-01,Uttarakhand,NR,33.0,35.653194,2.6531944274902344,8.03998311360677
2020-06-02,Uttarakhand,NR,35.0,33.35305,1.6469497680664062,4.705570765904018
2020-06-03,Uttarakhand,NR,35.4,36.142887,0.742887115478517,2.0985511736681275
2020-06-04,Uttarakhand,NR,35.3,36.142887,0.8428871154785185,2.3877821968229984
2020-06-05,Uttarakhand,NR,36.1,35.85166,0.24833831787109517,0.6879177780362746
2020-07-01,Uttarakhand,NR,35.0,37.082905,2.082904815673828,5.9511566162109375
2020-07-02,Uttarakhand,NR,32.1,35.814884,3.714884185791014,11.572847930813127
2020-07-03,Uttarakhand,NR,41.1,33.732285,7.367715454101564,17.926314973483123
2020-07-04,Uttarakhand,NR,43.9,39.805138,4.094862365722655,9.327704705518576
2020-07-05,Uttarakhand,NR,41.1,41.61077,0.5107711791992173,1.2427522608253463
2020-08-01,Uttarakhand,NR,42.8,40.041313,2.7586868286132784,6.445529973395511
2020-08-02,Uttarakhand,NR,42.7,41.24508,1.454920959472659,3.407309038577656
2020-08-03,Uttarakhand,NR,39.6,41.17317,1.5731681823730455,3.972646925184458
2020-08-04,Uttarakhand,NR,38.0,38.814163,0.8141632080078125,2.142534757915296
2020-08-05,Uttarakhand,NR,33.8,38.245182,4.4451820373535185,13.151426146016329
2020-09-01,Uttarakhand,NR,35.0,35.90243,0.9024314880371094,2.578375680106027
2020-09-02,Uttarakhand,NR,35.1,36.006683,0.9066833496093736,2.5831434461805514
2020-09-03,Uttarakhand,NR,34.8,36.006683,1.2066833496093778,3.46748088968212
2020-09-04,Uttarakhand,NR,32.9,35.909317,3.009317016601564,9.146860232831502
2020-09-05,Uttarakhand,NR,34.6,34.029152,0.5708480834960952,1.649849952300853
2020-10-01,Uttarakhand,NR,33.8,35.28443,1.484431457519534,4.391809045915782
2020-10-02,Uttarakhand,NR,46.5,35.574192,10.92580795288086,23.496361188991095
2020-10-03,Uttarakhand,NR,45.4,43.027782,2.3722175598144517,5.225148810163991
2020-10-04,Uttarakhand,NR,47.0,41.941235,5.058765411376953,10.763330662504156
2020-10-05,Uttarakhand,NR,45.2,44.194923,1.0050765991210966,2.2236207945157003
2020-11-01,Uttarakhand,NR,45.1,40.284843,4.815156555175783,10.676622073560493
2020-11-02,Uttarakhand,NR,44.2,42.08114,2.118861389160159,4.793804047873663
2020-11-03,Uttarakhand,NR,42.2,41.645966,0.5540344238281278,1.3128777815832413
2020-11-04,Uttarakhand,NR,34.1,40.24453,6.144529724121092,18.019148751088245
2020-11-05,Uttarakhand,NR,35.6,35.537327,0.0626731872558608,0.17604827880859775
2020-12-01,Uttarakhand,NR,36.5,36.454823,0.045177459716796875,0.12377386223779965
2020-12-02,Uttarakhand,NR,37.0,37.1242,0.12419891357421875,0.33567273938978043
2020-12-03,Uttarakhand,NR,37.8,37.373352,0.42664794921874716,1.128698278356474
2020-12-04,Uttarakhand,NR,38.2,38.196915,0.003085327148440342,0.008076772639896184
2020-12-05,Uttarakhand,NR,35.2,37.899403,2.6994026184082003,7.66875743865966
2020-02-28,West Bengal,ER,191.8,189.10329,2.696713256835949,1.40600274079038
2020-02-29,West Bengal,ER,176.8,186.58656,9.786563110351551,5.53538637463323
2020-03-01,West Bengal,ER,106.4,152.74416,46.34415588378906,43.55653748476415
2020-03-02,West Bengal,ER,109.1,115.12371,6.023710632324224,5.5212746400772
2020-03-03,West Bengal,ER,106.8,113.795746,6.995745849609378,6.550323829222264
2020-03-04,West Bengal,ER,109.6,114.71729,5.117292785644537,4.669062760624578
2020-03-05,West Bengal,ER,110.9,115.120926,4.220925903320307,3.806064836177012
2020-03-13,West Bengal,ER,110.0,108.62547,1.3745269775390625,1.2495699795809658
2020-03-14,West Bengal,ER,103.3,114.12933,10.829333496093753,10.483381893604795
2020-03-15,West Bengal,ER,177.9,133.01204,44.88796081542969,25.232130868706964
2020-03-16,West Bengal,ER,161.8,169.91626,8.116259765624989,5.016229768618658
2020-03-17,West Bengal,ER,144.9,158.35623,13.45623168945312,9.286564312942112
2020-03-18,West Bengal,ER,164.1,144.30956,19.790444946289057,12.059990826501558
2020-03-19,West Bengal,ER,170.8,160.17023,10.629772949218761,6.223520462071875
2020-03-20,West Bengal,ER,168.6,167.83296,0.7670379638671818,0.4549454115463712
2020-03-21,West Bengal,ER,164.9,165.68585,0.7858520507812443,0.4765627961074859
2020-03-22,West Bengal,ER,140.1,140.70334,0.6033386230468807,0.4306485532097649
2020-03-23,West Bengal,ER,134.7,133.03093,1.6690704345703011,1.239102030119006
2020-03-24,West Bengal,ER,139.9,128.10919,11.790808105468756,8.428025808054866
2020-03-25,West Bengal,ER,136.4,132.08861,4.311392211914068,3.1608447301422786
2020-03-26,West Bengal,ER,124.2,129.37883,5.178829956054685,4.169750367193788
2020-03-27,West Bengal,ER,137.3,119.12837,18.1716278076172,13.2349801949142
2020-03-28,West Bengal,ER,142.5,141.30814,1.191864013671875,0.8363957990679824
2020-03-29,West Bengal,ER,125.0,154.11674,29.116744995117188,23.29339599609375
2020-03-30,West Bengal,ER,128.1,127.201324,0.8986755371093693,0.7015421835358074
2020-03-31,West Bengal,ER,125.3,132.64085,7.34085388183594,5.858622411680718
2020-04-01,West Bengal,ER,118.6,124.733185,6.133184814453131,5.17131940510382
2020-04-02,West Bengal,ER,117.2,122.67928,5.479283142089841,4.6751562645817755
2020-04-03,West Bengal,ER,99.6,120.384674,20.78467407226563,20.86814665890124
2020-04-04,West Bengal,ER,91.1,108.31749,17.217489624023443,18.899549532407732
